competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16
Sun,Bordeaux Airport,Sanguinet,23106,30864,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Camping Sylvamar Labenne,23106,24328,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Cap Ferrat,23106,10836,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Monsegur,23106,34941,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Talence,23106,35977,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Lanton,23106,27282,BOD,,,,,,,,,,,,,,,,
Sun,Bordeaux Airport,Sainte-Alvère,23106,23140,BOD,,,,,,,,,,,,,,,,
Sun,Bergerac Airport (EGC),Bordeaux Airport,30473,23106,EGC,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Antwerpen,22426,22413,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Genk,22426,27896,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Lille,22426,21950,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Luxembourg City,22426,22433,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Maastricht,22426,22434,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Mechelen,22426,27888,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Namur,22426,27900,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Ottignies-Louvain-La-Neuve,22426,27875,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Wavre,22426,27873,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Ghent,22426,22431,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Kortrijk,22426,27907,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Mons,22426,27226,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Liege Train Station,22426,22432,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Auderghem,22426,35542,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Brussels Zaventem Airport,22426,22415,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Tienen,22426,27893,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Evere,22426,29453,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Malmedy,22426,26105,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Ostend,22426,22439,CRL,,,,,,,,,,,,,,,,
Sun,Brussels South Charleroi Airport (CRL),Eindhoven,22426,22418,CRL,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Elenite,22065,22073,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Golden Sands,22065,22074,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Kiten,22065,22075,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Lozenets,22065,22076,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Nessebar,22065,22077,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Obzor,22065,22078,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Pomorie,22065,22079,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Primorsko,22065,22080,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Sinemorets,22065,33556,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Sozopol,22065,22082,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Sunny Beach,22065,22084,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Tsarevo,22065,22086,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Varna City Centre,22065,22101,BOJ,,,,,,,,,,,,,,,,
Sun,Burgas Airport,Yambol,22065,36464,BOJ,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Cala Gonone,24982,26363,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Carbonia,24982,26342,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Castiadas,24982,26339,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Oristano,24982,26351,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Porto Pino,24982,26345,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Portovesme,24982,26346,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Santa Maria Navarrese,24982,26368,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Solanas,24982,26333,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Torre Delle Stelle,24982,26331,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Tortoli,24982,26365,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Villasimius,24982,26341,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,"Chia, Domus De Maria, Sardinia",24982,26410,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Costa Rei,24982,26347,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Pula (Cagliari),24982,26329,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,San Teodoro,24982,26381,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,"Santa Margherita Di Pula, Sardinia",24982,26334,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,"Geremeas, Sardinia",24982,26375,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Muravera,24982,27156,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Portoscuso,24982,29848,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,"Poetto, Sardinia",24982,26410,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Cardedu,24982,33428,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Domus De Maria,24982,26350,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Capo Boi,24982,26337,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Notteri,24982,38387,CAG,,,,,,,,,,,,,,,,
Sun,Cagliari Airport,Pula,24982,24087,CAG,,,,,,,,,,,,,,,,
Sun,Dortmund Airport,Gelsenkirchen,22835,22849,DTM,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Antwerpen,24408,22413,EIN,,,,,,,,,,,,,,,,
Sun,Eindhoven Airport,Sevenum,24408,35726,EIN,,,,,,,,,,,,,,,,
Sun,Hannover Airport,Braunschweig,24025,24124,HAJ,,,,,,,,,,,,,,,,
Sun,Leipzig Halle Airport,"Dessau, Dessau-Roßlau",23881,23949,LEJ,,,,,,,,,,,,,,,,
Sun,Leipzig Halle Airport,Gera,23881,23485,LEJ,,,,,,,,,,,,,,,,
Sun,Nuremberg Airport,Bamberg,24021,24130,NUE,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Bastia,24461,24469,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Coti-Chiavari,24461,33667,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Porto (Corsica),24461,24471,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Propriano,24461,24467,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Vizzavona,24461,24972,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Ajaccio (Sanguinaire),24461,24463,AJA,,,,,,,,,,,,,,,,
Sun,Ajaccio Airport,Zonza,24461,33709,AJA,,,,,,,,,,,,,,,,
Sun,Bastia Airport,Ajaccio Town,24462,24464,BIA,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Glasgow,28063,27952,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Gleneagles,28063,27992,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Motherwell,28063,28490,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Perth (UK),28063,29541,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,St Andrews,28063,27995,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Bellshill,28063,29340,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Dunbar,28063,29409,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Moffat,28063,28916,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Oban,28063,29615,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Edinburgh Train Station,28063,27954,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Dunkeld,28063,29412,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Aberfeldy,28063,29303,EDI,,,,,,,,,,,,,,,,
Sun,Edinburgh Airport,Forfar,28063,29437,EDI,,,,,,,,,,,,,,,,
Sun,Glasgow Prestwick Airport,Edinburgh Airport,27987,28063,PIK,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Brighton,27945,27827,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Oxford,27945,27791,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Kensington,27945,40320,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Fitzrovia,27945,34878,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Hoxton (London),27945,42806,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),London St. Pancras Train Station,27945,40549,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),High Wycombe,27945,28368,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Reading,27945,28102,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Slough,27945,28855,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Covent Garden (London),27945,31038,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),London City Centre,27945,28086,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),London,27945,43794,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Sevenoaks,27945,28287,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Kingston Upon Thames,27945,28108,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Hove,27945,29929,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Bromley,27945,31031,LHR,,,,,,,,,,,,,,,,
Sun,London Heathrow Airport (LHR),Stowmarket,27945,36643,LHR,,,,,,,,,,,,,,,,
Sun,London Southend Airport (SEN),London Heathrow Airport (LHR),28389,27945,SEN,,,,,,,,,,,,,,,,
Sun,London City Airport (LCY),London Heathrow Airport (LHR),28256,27945,LCY,,,,,,,,,,,,,,,,
Sun,Norwich Airport (NWI),London Heathrow Airport (LHR),27863,27945,NWI,,,,,,,,,,,,,,,,
Sun,Leeds Bradford Airport (LBA),Manchester Airport,27647,27926,LBA,,,,,,,,,,,,,,,,
Sun,Faro Airport,Monchique,10809,21797,FAO,,,,,,,,,,,,,,,,
Sun,Faro Airport,Almancil,10809,22158,FAO,,,,,,,,,,,,,,,,
Sun,Faro Airport,Huelva,10809,10808,FAO,,,,,,,,,,,,,,,,
Sun,Faro Airport,Albufeira (Sao Rafael),10809,10786,FAO,,,,,,,,,,,,,,,,
Sun,Faro Airport,"Burgau, PT",10809,10797,FAO,,,,,,,,,,,,,,,,
Sun,Porto Airport,Aveiro,21810,21813,OPO,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Cascais,10800,22015,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Porches,10800,22182,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Oeiras,10800,22026,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Peniche,10800,22028,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Ferrel,10800,31560,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Olhos D'agua,10800,21564,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Lisbon Orient Train Station,10800,40494,LIS,,,,,,,,,,,,,,,,
Sun,Lisbon Airport,Grandola,10800,31224,LIS,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Logrono,20729,21116,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Santander City Centre,20729,20759,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Gijón,20729,20779,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,San Sebastian Airport,20729,20719,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Pamplona Airport,20729,24506,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,Haro,20729,31794,BIO,,,,,,,,,,,,,,,,
Sun,Bilbao Airport,La Hoya Bidea,20729,20787,BIO,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kalamata Town,21532,23694,ATH,,,,,,,,,,,,,,,,
Sun,Athens Airport,Galatas Poros,21532,23677,ATH,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kosta (Kranidi),21532,23666,ATH,,,,,,,,,,,,,,,,
Sun,Athens Airport,Kolonaki,21532,23706,ATH,,,,,,,,,,,,,,,,
Sun,Athens Airport,Palaio Faliro,21532,23748,ATH,,,,,,,,,,,,,,,,
Sun,Stockholm Arlanda Airport (ARN),Johanneshov,23883,27009,ARN,,,,,,,,,,,,,,,,
Sun,Stockholm Bromma Airport (BMA),Stockholm Arlanda Airport (ARN),25190,23883,BMA,,,,,,,,,,,,,,,,
Sun,Stockholm - Vasteras Airport (VST),Stockholm Arlanda Airport (ARN),30583,23883,VST,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Bialka Tatrza?ska,23890,29282,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Bielsko-Biala,23890,26127,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Czestochowa,23890,25401,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Gliwice,23890,25403,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Warsaw,23890,25289,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Zabrze,23890,26130,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Frydek - Mistek,23890,38167,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Karvina,23890,31571,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Siewierz,23890,33021,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Tarnowskie Góry,23890,32187,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Tychy,23890,34438,KTW,,,,,,,,,,,,,,,,
Sun,Katowice Airport (KTW),Sosnowiec,23890,32510,KTW,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Braila,26152,26239,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Brasov,26152,26237,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Burgas,26152,22070,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Cluj-Napoca,26152,26229,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Craiova,26152,26226,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Câmpulung,26152,26231,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Galati,26152,26222,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Giurgiu,26152,26221,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Golden Sands,26152,22074,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Odorheiu Secuiesc,26152,26212,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Ploiesti,26152,26206,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Sighisoara,26152,26197,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Slobozia,26152,26193,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Targoviste,26152,26190,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Tulcea,26152,26188,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Varna City Centre,26152,22101,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Eforie Nord,26152,37368,OTP,,,,,,,,,,,,,,,,
Sun,Bucharest Otopeni Airport (OTP),Fundata,26152,42256,OTP,,,,,,,,,,,,,,,,
Sun,Thessaloniki Airport,Thessaloniki,23773,45643,SKG,,,,,,,,,,,,,,,,
Sun,Mykonos Airport,Agios Stefanos (Mykonos),22986,22991,JMK,,,,,,,,,,,,,,,,
Sun,Mykonos Airport,Megali Ammos,22986,39070,JMK,,,,,,,,,,,,,,,,
Sun,Mykonos Airport,Mykonos City Centre,22986,42943,JMK,,,,,,,,,,,,,,,,
Sun,Mykonos Airport,Drosopezoyla (Mykonos),22986,42943,JMK,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Albox,10570,21469,LEI,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Los Gallardos,10570,27207,LEI,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Desert Spring Golf Resort,10570,22110,LEI,,,,,,,,,,,,,,,,
Sun,Almeria Airport,Granada,10570,10573,LEI,,,,,,,,,,,,,,,,
Sun,Granada Airport,Almunecar,10573,10039,GRX,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Maspalomas Faro,22341,22349,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Mogan,22341,22352,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Puerto Mogan,22341,26313,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Puerto Rico,22341,22358,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,Playa Del Aguila,22341,22355,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,San Bartolome De Tirajana,22341,35784,LPA,,,,,,,,,,,,,,,,
Sun,Gran Canaria Airport,San Agustín,22341,22360,LPA,,,,,,,,,,,,,,,,
Sun,Santiago De Compostela Airport,Arzúa,24507,24686,SCQ,,,,,,,,,,,,,,,,
Sun,Santiago De Compostela Airport,O Grove,24507,24651,SCQ,,,,,,,,,,,,,,,,
Sun,Vilnius Airport,Kaunas,25330,26292,VNO,,,,,,,,,,,,,,,,
Sun,Keflavik Airport (KEF),Blue Lagoon,23894,27244,KEF,,,,,,,,,,,,,,,,
Sun,Friedrichshafen Airport,St Christoph Am Arlberg,24027,22654,FDH,,,,,,,,,,,,,,,,
Sun,Murcia Airport,La Manga Club,10579,10016,RMU,,,,,,,,,,,,,,,,
Sun,Murcia Airport,La Zenia,10579,10904,RMU,,,,,,,,,,,,,,,,
Sun,Murcia Airport,Mar Menor Golf Resort,10579,10684,RMU,,,,,,,,,,,,,,,,
Sun,Murcia Airport,Orihuela Costa,10579,22210,RMU,,,,,,,,,,,,,,,,
Sun,Murcia Airport,Mazarron Puerto,10579,10026,RMU,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Laxe,24502,34786,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Vigo Airport,24502,24664,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Cambre,24502,24633,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Fene,24502,24640,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Muxía,24502,24648,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Santa Comba,24502,24660,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Santiago De Compostela,24502,21189,LCG,,,,,,,,,,,,,,,,
Sun,La Coruña Airport,Viveiro (Lugo),24502,24667,LCG,,,,,,,,,,,,,,,,
Sun,Alghero Airport,Castelsardo,26370,26373,AHO,,,,,,,,,,,,,,,,
Sun,Alghero Airport,Cala Gonone,26370,26363,AHO,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Belfast,22519,27848,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Bray,22519,22704,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Clondalkin (Dublin),22519,23981,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Cork City,22519,22539,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Dublin City Center,22519,22540,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Malahide,22519,25135,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Waterford City,22519,22690,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Wicklow,22519,22682,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Abbeyleix,22519,36634,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Carlingford,22519,22705,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Glendalough,22519,22717,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Belfast City Airport (BHD),22519,27848,DUB,,,,,,,,,,,,,,,,
Sun,Dublin Airport (DUB),Bramble Lodge,22519,32441,DUB,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Bridgwater,27699,28552,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Cardiff,27699,27730,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Cheltenham,27699,27788,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Exeter,27699,27830,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Glastonbury,27699,27799,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Gloucester,27699,27789,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Minehead,27699,28561,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Swindon,27699,27790,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Taunton,27699,27795,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Torquay (Devon),27699,30024,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Weston-Super-Mare,27699,27794,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Chippenham,27699,27798,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Swansea,27699,27736,BRS,,,,,,,,,,,,,,,,
Sun,Bristol Airport,Plymouth,27699,32369,BRS,,,,,,,,,,,,,,,,
Sun,Cardiff Airport,Bristol Airport,27698,27699,CWL,,,,,,,,,,,,,,,,
Sun,Liverpool Airport (LPL),Birmingham,27943,27702,LPL,,,,,,,,,,,,,,,,
Sun,Liverpool Airport (LPL),Ellesmere Port,27943,33989,LPL,,,,,,,,,,,,,,,,
Sun,Copenhagen Airport (CPH),Helsingborg,23876,30588,CPH,,,,,,,,,,,,,,,,
Sun,Copenhagen Airport (CPH),Copenhagen Central Train Station,23876,40690,CPH,,,,,,,,,,,,,,,,
Sun,Biarritz Airport,San Sebastian Airport,22371,20719,BIQ,,,,,,,,,,,,,,,,
Sun,Glasgow Airport,Helensburgh,27951,29471,GLA,,,,,,,,,,,,,,,,
Sun,Glasgow Airport,Paisley,27951,27953,GLA,,,,,,,,,,,,,,,,
Sun,Glasgow Airport,Prestwick,27951,28071,GLA,,,,,,,,,,,,,,,,
Sun,Glasgow Airport,Edinburgh,27951,27954,GLA,,,,,,,,,,,,,,,,
Sun,Glasgow Airport,Dalkeith,27951,29478,GLA,,,,,,,,,,,,,,,,
Sun,Antalya Airport,Alanya,10902,10859,AYT,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Puerto Madero,26480,32996,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,San Telmo,26480,32999,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Agronomia,26480,32942,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Buenos Aires,26480,28143,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Nueva Pompeya,26480,32990,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Palermo Buenos aires,26480,28144,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Barrio Norte,26480,38359,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Balvanera,26480,32944,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Morón,26480,33603,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Rosario(Argentina),26480,28148,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,San Luis(Argentina),26480,34966,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Santa Rosa(Argentina),26480,33029,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Bahia Blanca,26480,22358,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,San Clemente Del Tuyu,26480,32432,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Venado Tuerto,26480,32996,EZE,,,,,,,,,,,,,,,,
Sun,Buenos Aires Pistarini Airport,Mar de Plata,26480,28149,EZE,,,,,,,,,,,,,,,,
Sun,Melbourne Airport,Altona,28290,31171,MEL,,,,,,,,,,,,,,,,
Sun,Sydney Airport,Curl Curl,28288,28940,SYD,,,,,,,,,,,,,,,,
Sun,Liège Airport,Antwerpen,37969,22413,LGG,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Anápolis,26481,26510,BSB,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Brasilia,26481,26506,BSB,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Goiânia,26481,26511,BSB,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Luziania,26481,26512,BSB,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Planaltina De Goiás,26481,26509,BSB,,,,,,,,,,,,,,,,
Sun,Brasília Airport,Rio Quente,26481,40363,BSB,,,,,,,,,,,,,,,,
Sun,Campinas Viracopos International Airport (VCP),Campinas,32001,26513,VCP,,,,,,,,,,,,,,,,
Sun,Campinas Viracopos International Airport (VCP),Cidade Satelite Iris,32001,26585,VCP,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Bocaiúva Do Sul,38007,38671,CWB,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Fazenda Rio Grande,38007,38659,CWB,,,,,,,,,,,,,,,,
Sun,Curitiba Airport,Bacacheri,38007,38157,CWB,,,,,,,,,,,,,,,,
