Route_start,Matched,ID,Route_start_country,Route_dest,Matched _dest,ALTERNATE_ID,Valid,CODE
Luxembourg Airport,Luxembourg Airport,24155,LU,Trier,Trier,25782,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Mouzon,Mouzon,37298,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Strasbourg,Strasbourg,22455,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Scheierhaff,Scheierhaff,33862,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Bertrange,Bertrange,32951,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Brussels Zaventem Airport,Brussels Zaventem airport,22415,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Belval,Belval,39834,TRUE,LUX
Luxembourg Airport,Luxembourg Airport,24155,LU,Merzig,Merzig,30766,TRUE,LUX
Frankfurt Am Main Airport,Frankfurt Am Main Airport,23418,DE,Luxembourg Airport,Luxembourg airport,24155,TRUE,FRA
Bari Airport,Bari Airport,25804,IT,Alberobello,Alberobello,25862,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Bari,Bari,25803,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Carovigno,Carovigno,25868,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Cisternino,Cisternino,25876,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Conversano,Conversano,25879,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Fasano,Fasano,25885,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Gallipoli,Gallipoli,25890,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Lecce,Lecce,25894,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Leporano,Leporano,25895,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Locorotondo,Locorotondo,25899,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Manduria,Manduria,25901,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Marina Di Pescoluse,Marina di Pescoluse,25906,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Molfetta,Molfetta,27070,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Monopoli,Monopoli,25913,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Ostuni,Ostuni,25881,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Policoro,Policoro,25926,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Polignano A Mare,Polignano a Mare,25927,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Porto Cesareo,Porto Cesareo,25929,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,San Giovanni Rotondo,San Giovanni Rotondo,25942,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,San Pietro In Bevagna,San Pietro in Bevagna,25944,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Taranto,Taranto,25952,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Torre Canne,Torre Canne,25953,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Trani,Trani,25963,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Ugento,Ugento,25965,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Vieste,Vieste,25966,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Bari Cruise Port,Bari cruise port,26306,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Barletta,Barletta,28845,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Bisceglie,Bisceglie,27341,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Foggia,Foggia,27311,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Matera,Matera,25987,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Cariati,Cariati,27401,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Giovinazzo,Giovinazzo,31750,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Casarano,Casarano,25978,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Manfredonia,Manfredonia,37507,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Castellana Grotte,Castellana Grotte,25869,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Mola Di Bari,Mola di Bari,27338,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Margherita Di Savoia,Margherita di Savoia,34669,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Peschici,Peschici,39214,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Martina Franca,Martina Franca,25908,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Alessano,Alessano,45507,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Otranto,Otranto,25921,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Scanzano Jonico,Scanzano Jonico,25951,TRUE,BRI
Bari Airport,Bari Airport,25804,IT,Marina Di Pulsano,Marina di Pulsano,25907,TRUE,BRI
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Friedrichshafen,Friedrichshafen,23471,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Ischgl,Ischgl,22260,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Lech Am Arlberg,Lech am Arlberg,22279,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Ravensburg,Ravensburg,23470,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Dornbirn,Dornbirn,23428,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Arosa,Arosa,23423,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Gargellen,Gargellen,32488,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Markdorf,Markdorf,39955,TRUE,FDH
Friedrichshafen Airport,Friedrichshafen Airport,24027,DE,Warth,Warth,40089,TRUE,FDH
Santander Airport,Santander Airport,20764,ES,Camping Playa Joyel,Camping Playa Joyel,28696,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Cildoz,Cildoz,27184,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Comillas,Comillas,20777,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Herrera De Pisuerga,Herrera de Pisuerga,20781,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Llanes,Llanes,20785,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Noja,Noja,20787,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Oviedo,Oviedo,20788,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,San Vicente De La Barquera,San Vicente de la Barquera,20798,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Somo,Somo,27411,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Suances,Suances,20803,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Torrelavega,Torrelavega,20804,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Ferrol,Ferrol,24641,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Villaviciosa,Villaviciosa,24760,TRUE,SDR
Santander Airport,Santander Airport,20764,ES,Liencres,Liencres,20784,TRUE,SDR
Bilbao Airport,Bilbao Airport,20729,ES,Santander Airport,Santander airport,20764,TRUE,BIO
Murcia Airport,Murcia Airport,10579,ES,Albox,Albox,21469,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Cabo Roig,Cabo Roig,10005,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Pinar De Campoverde,Pinar de Campoverde,20699,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Cartagena,Cartagena,10008,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,El Valle Golf Resort,El Valle Golf Resort,10681,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,La Manga Club,La Manga Club,10016,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,La Manga Del Mar Menor,La Manga del Mar Menor,10017,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,La Zenia,La Zenia,10904,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Mar Menor Golf Resort,Mar Menor Golf Resort,10684,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Mil Palmeras,Mil Palmeras,20703,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Mojacar,Mojacar,10019,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Orihuela Costa,Orihuela Costa,22210,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Playa Flamenca,Playa Flamenca,10024,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Torre De La Horadada,Torre de la Horadada,22401,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Torrevieja,Torrevieja,10030,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Vera Playa,Vera Playa,10032,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,San Javier,San Javier,22119,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Mar De Cristal,Mar de Cristal,22209,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Los Nietos,Los Nietos,22392,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,Benidorm,Benidorm,10004,TRUE,RMU
Murcia Airport,Murcia Airport,10579,ES,San Juan De Los Terreros,San Juan de los Terreros,22214,TRUE,RMU
Alicante Airport,Alicante Airport,10569,ES,Murcia Airport,Murcia airport,10579,TRUE,ALC
Jerez Airport,Jerez Airport,10575,ES,Algeciras,Algeciras,10245,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Arcos De La Frontera,Arcos de la Frontera,10246,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Benalup - Casas Viejas,Benalup - Casas Viejas,24109,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Chipiona,Chipiona,10253,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Conil De La Frontera,Conil de la Frontera,10250,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Montecastillo Resort,Montecastillo Resort,23379,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Montejaque,Montejaque,23322,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Novo Sancti Petri,Novo Sancti Petri,10263,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Punta Umbria (Spain),Punta Umbria (Spain),10805,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Rota,Rota,10267,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Rota Naval Station,Rota Naval Station,32600,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Sotogrande,Sotogrande,10270,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Vejer De La Frontera,Vejer de la Frontera,10272,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Zahara De Los Atunes,Zahara de los Atunes,10273,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,San Fernando,San Fernando,23926,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Medina-Sidonia,Medina-Sidonia,20814,TRUE,XRY
Jerez Airport,Jerez Airport,10575,ES,Tarifa,Tarifa,10271,TRUE,XRY
Seville Airport,Seville Airport,10582,ES,Jerez Airport,Jerez airport,10575,TRUE,SVQ
Alghero Airport,Alghero Airport,26370,IT,Badesi,Badesi,26371,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Bosa,Bosa,26356,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Castelsardo,Castelsardo,26373,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Costa Paradiso,Costa Paradiso,26374,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Nuoro,Nuoro,26357,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Porto Conte,Porto Conte,26380,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Porto Torres,Porto Torres,26361,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,San Teodoro,San Teodoro,26381,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Santa Teresa Gallura,Santa Teresa Gallura,26382,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Sassari,Sassari,26383,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Sorso,Sorso,26384,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Stintino,Stintino,26385,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Tortoli,Tortoli,26365,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Valledoria,Valledoria,26386,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Arbatax,Arbatax,26366,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Isola Rossa,Isola Rossa,26376,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Portisco,Portisco,26398,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Vignola Mare,Vignola Mare,26439,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Porto Cervo,Porto Cervo,26414,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Palau,Palau,26378,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Fertilia,Fertilia,31943,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Golfo Aranci,Golfo Aranci,26396,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Platamona,Platamona,26379,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Cala Gonone,Cala Gonone,26363,TRUE,AHO
Alghero Airport,Alghero Airport,26370,IT,Villasimius,Villasimius,26341,TRUE,AHO
Olbia Airport,Olbia Airport,26390,IT,Alghero Airport,Alghero airport,26370,TRUE,OLB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Bray,Bray,22704,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Castleknock,Castleknock,27098,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Citywest District,Citywest District,23861,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Galway,Galway,22542,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Malahide,Malahide,25135,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Maynooth,Maynooth,22728,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Naas,Naas,22732,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Portmarnock Golf Links,Portmarnock Golf Links,23390,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Sandyford,Sandyford,23387,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Waterford City,Waterford city,22690,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Wicklow,Wicklow,22682,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Abbeyleix,Abbeyleix,36634,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Arklow,Arklow,22692,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Athlone,Athlone,22696,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Balbriggan,Balbriggan,24829,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Carlingford,Carlingford,22705,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Celbridge,Celbridge,22706,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Duleek,Duleek,22711,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Limerick,Limerick,22546,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Tinahely,Tinahely,22751,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Trim,Trim,22752,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Portumna Bridge,Portumna Bridge,25201,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Heritage Golf Resort (Killenard),Heritage Golf Resort (Killenard),24798,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Carton House Golf Resort,Carton House Golf Resort,24509,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Bramble Lodge,Bramble Lodge,32441,TRUE,DUB
Dublin Airport (DUB),Dublin Airport (DUB),22519,IE,Dun Laoghaire,Dun Laoghaire,22755,TRUE,DUB
Bristol Airport,Bristol Airport,27699,GB,Bath,Bath,27797,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Bridgwater,Bridgwater,28552,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Bristol,Bristol,27737,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Cardiff,Cardiff,27730,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Cheltenham,Cheltenham,27788,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Exeter,Exeter,27830,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Glastonbury,Glastonbury,27799,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Gloucester,Gloucester,27789,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Minehead,Minehead,28561,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Paignton,Paignton,29999,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Swindon,Swindon,27790,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Taunton,Taunton,27795,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Torquay (Devon),Torquay (Devon),30024,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Weston-Super-Mare,Weston-super-Mare,27794,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Chippenham,Chippenham,27798,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Swansea,Swansea,27736,TRUE,BRS
Bristol Airport,Bristol Airport,27699,GB,Plymouth,Plymouth,32369,TRUE,BRS
Cardiff Airport,Cardiff Airport,27698,GB,Bristol Airport,Bristol airport,27699,TRUE,CWL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Birmingham,Birmingham,27702,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Blackpool,Blackpool,27940,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Leeds,Leeds,27648,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Leyland,Leyland,28534,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Liverpool,Liverpool,27720,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Manchester,Manchester,27657,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Sheffield,Sheffield,27656,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Stoke-On-Trent,Stoke-on-Trent,27709,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Wrexham,Wrexham,29638,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Accrington,Accrington,28488,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Chester,Chester,28907,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Ellesmere Port,Ellesmere Port,33989,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Southport,Southport,30786,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Wigan,Wigan,34220,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Burnley,Burnley,36101,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Crosby,Crosby,35581,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Kirkby,Kirkby,41984,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Rainford,Rainford,35040,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Ramsbottom,Ramsbottom,41254,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Chelford,Chelford,29266,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Crewe,Crewe,29267,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Keswick,Keswick,29109,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Runcorn,Runcorn,30088,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Willaston,Willaston,31962,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Birstall,Birstall,30956,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Mirfield,Mirfield,38981,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Pantymwyn,Pantymwyn,36932,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Preesgweene,Preesgweene,42486,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Stanwardine In The Fields,Stanwardine in the Fields,41336,TRUE,LPL
Liverpool Airport (LPL),Liverpool Airport (LPL),27943,GB,Whixall,Whixall,31455,TRUE,LPL
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Copenhagen Cruise Port,Copenhagen cruise port,40597,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Esbjerg,Esbjerg,29245,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Gentofte,Gentofte,29562,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Lund,Lund,29067,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Lyngby,Lyngby,29207,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Halmstad,Halmstad,30589,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Helsingborg,Helsingborg,30588,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Roskilde,Roskilde,30848,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Malmo Cruise Port,Malmo cruise port,30587,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Copenhagen Central Train Station,Copenhagen Central train station,40690,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Herlev,Herlev,33528,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Falsterbo,Falsterbo,39652,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Hvidovre,Hvidovre,36531,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Helsingor,Helsingor,31053,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Kastrup,Kastrup,36681,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Copenhagen City Centre,Copenhagen city centre,28580,TRUE,CPH
Copenhagen Airport (CPH),Copenhagen Airport (CPH),23876,DK,Skodsborg,Skodsborg,32418,TRUE,CPH
Biarritz Airport,Biarritz Airport,22371,FR,Anglet,Anglet,23109,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Azur,Azur,23175,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Bidart,Bidart,23224,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Camping Le Vieux Port,Camping Le Vieux Port,23215,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Camping Messanges Vieux Port (Reception),Camping Messanges Vieux Port (reception),26831,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Capbreton,Capbreton,23117,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Hondarribia,Hondarribia,20745,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Moliets Plage,Moliets Plage,23133,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Saint-Jean-Pied-De-Port,Saint-Jean-Pied-de-Port,23218,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Seignosse,Seignosse,23217,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Bayonne,Bayonne,20738,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Biarritz,Biarritz,20739,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Messanges Plage,Messanges Plage,23130,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Labenne,Labenne,29887,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Soustons,Soustons,24204,TRUE,BIQ
Biarritz Airport,Biarritz Airport,22371,FR,Vielle-Saint-Girons,Vielle-Saint-Girons,35012,TRUE,BIQ
Bilbao Airport,Bilbao Airport,20729,ES,Biarritz Airport,Biarritz airport,22371,TRUE,BIO
Glasgow Airport,Glasgow Airport,27951,GB,Helensburgh,Helensburgh,29471,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Largs,Largs,29494,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Motherwell,Motherwell,28490,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Paisley,Paisley,27953,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Stirling,Stirling,27955,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Wemyss Bay Ferry Terminal,Wemyss Bay Ferry Terminal,29788,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Ayr,Ayr,27989,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Oban,Oban,29615,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Prestwick,Prestwick,28071,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Edinburgh,Edinburgh,27954,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Glasgow Prestwick Airport,Glasgow Prestwick airport,27987,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Aberdeen,Aberdeen,27958,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Anniesland,Anniesland,29486,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Balloch,Balloch,28960,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Brechin,Brechin,29352,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Craig Tara Caravan Holiday Park,Craig Tara Caravan Holiday Park,28861,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Dumbarton,Dumbarton,29408,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Kirkcaldy,Kirkcaldy,29579,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Loch Lomond Golf Club,Loch Lomond Golf Club,29502,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Royal Troon Golf Club,Royal Troon Golf Club,29500,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Troon,Troon,27997,TRUE,GLA
Glasgow Airport,Glasgow Airport,27951,GB,Wemyss Bay,Wemyss Bay,29301,TRUE,GLA
